71.938	90.634	150.305	0.000
71.187	85.985	154.687	0.000
71.036	84.923	153.362	0.000
70.163	76.758	148.898	1.000
70.900	70.551	155.078	1.000
71.106	75.579	151.338	1.000
71.896	62.011	149.324	2.000
71.277	64.127	146.993	2.000
71.146	62.900	147.794	2.000
78.813	77.604	159.016	3.000
79.790	75.874	157.591	3.000
79.362	74.861	158.930	3.000
81.060	67.303	151.376	4.000
80.777	69.432	149.710	4.000
80.486	67.191	151.960	4.000
56.990	71.826	142.780	5.000
56.023	69.300	145.153	5.000
57.176	71.766	143.120	5.000
62.387	96.216	156.504	6.000
59.864	93.719	160.351	6.000
61.132	102.259	148.797	7.000
51.893	82.959	143.145	8.000
51.106	83.289	142.969	8.000
50.198	82.076	145.750	8.000
59.950	82.553	151.098	9.000
60.590	78.551	155.734	9.000
59.640	80.207	154.669	9.000
41.898	95.844	144.489	10.000
43.314	100.297	141.030	10.000
42.571	101.376	135.264	10.000
38.307	123.270	126.988	12.000
38.277	116.952	141.441	11.000
40.459	121.338	132.651	12.000
51.514	101.923	149.033	13.000
52.153	102.603	150.201	13.000
52.575	105.166	147.452	13.000
54.163	85.209	147.356	14.000
54.540	85.791	147.003	14.000
54.992	86.721	146.363	14.000
66.261	62.616	141.059	15.000
65.736	62.405	142.288	15.000
65.581	58.699	144.245	15.000
46.257	67.530	136.876	16.000
45.526	67.977	135.423	16.000
45.697	69.963	134.987	16.000
38.844	86.685	132.631	17.000
37.223	87.719	133.050	17.000
37.229	86.910	132.654	17.000
25.093	85.201	124.578	18.000
26.173	87.664	124.039	18.000
26.863	88.971	122.317	18.000
38.401	72.464	129.613	19.000
38.132	70.339	129.696	19.000
38.185	70.897	130.329	19.000
55.052	56.347	136.628	20.000
55.061	56.223	135.974	20.000
55.037	54.997	135.927	20.000
47.624	74.784	144.212	21.000
46.287	71.582	147.941	21.000
47.799	77.393	140.303	21.000
