61.892	85.383	154.568	0.000
60.960	84.917	155.221	0.000
61.696	86.856	152.642	0.000
53.968	91.702	148.637	1.000
52.127	88.086	150.944	1.000
52.882	91.176	148.605	1.000
57.679	89.864	156.296	2.000
58.029	90.641	154.698	2.000
59.410	92.518	151.899	2.000
70.999	94.579	159.382	3.000
68.511	95.541	158.769	3.000
70.660	94.240	159.058	3.000
69.769	70.695	152.914	4.000
68.377	71.150	151.512	4.000
68.866	71.711	151.304	4.000
75.226	75.925	157.196	5.000
75.016	77.701	156.887	5.000
74.247	77.619	156.189	5.000
68.812	76.159	160.067	6.000
68.064	80.114	157.585	6.000
68.281	82.614	155.605	6.000
72.929	83.197	155.788	7.000
74.858	81.134	156.534	7.000
72.496	80.996	155.866	7.000
60.442	75.490	150.127	8.000
59.294	75.960	148.669	8.000
60.235	75.105	149.469	8.000
75.352	89.523	160.127	9.000
75.946	90.194	160.644	9.000
75.292	89.327	161.247	9.000
67.161	91.736	153.649	10.000
64.380	89.113	156.687	10.000
63.323	88.907	157.490	10.000
59.106	101.565	156.659	11.000
57.995	100.938	157.277	11.000
56.781	96.693	162.591	11.000
47.885	96.173	153.595	12.000
49.094	96.768	152.752	12.000
46.478	93.742	154.947	12.000
51.954	81.697	147.207	13.000
50.065	80.125	149.276	13.000
50.624	72.931	157.751	14.000
76.012	103.895	163.027	15.000
77.940	103.050	164.949	15.000
80.226	102.071	165.011	15.000
68.515	98.959	167.992	16.000
66.994	103.225	164.917	16.000
66.781	100.629	170.334	16.000
52.873	104.490	156.660	17.000
51.881	100.577	162.451	17.000
53.989	103.343	159.346	17.000
41.459	89.877	147.395	18.000
43.458	91.750	146.345	18.000
42.427	91.949	144.385	18.000
42.834	102.582	151.665	19.000
44.088	103.882	150.929	19.000
41.638	93.440	163.435	20.000
78.549	73.539	158.994	21.000
77.946	76.610	156.481	5.000
78.829	69.624	161.075	21.000
