46.602	135.148	202.140	0.000
46.582	134.392	205.213	0.000
47.856	133.377	207.733	0.000
36.207	136.978	201.130	0.000
36.070	136.534	200.224	0.000
35.959	135.615	204.085	0.000
42.461	124.375	199.752	0.000
42.487	125.521	197.397	0.000
41.693	124.525	199.078	0.000
53.024	117.820	208.037	0.000
51.651	118.658	206.478	0.000
52.252	120.870	201.853	0.000
47.737	121.378	204.587	0.000
46.549	120.902	205.372	0.000
46.706	120.644	203.308	0.000
55.647	124.775	209.521	0.000
55.598	124.779	206.939	0.000
56.161	126.474	204.804	0.000
58.392	135.140	202.757	0.000
55.482	131.689	210.233	0.000
56.437	131.906	208.352	0.000
52.884	142.871	207.865	0.000
52.670	140.152	208.105	0.000
52.474	141.155	208.556	0.000
44.817	144.824	203.098	0.000
45.887	144.792	203.682	0.000
45.290	144.316	205.155	0.000
45.933	125.540	206.911	0.000
46.203	127.672	204.346	0.000
47.747	127.258	203.350	0.000
30.579	128.704	191.361	0.000
31.183	127.491	195.097	0.000
32.438	128.172	195.501	0.000
35.352	116.861	191.708	0.000
34.640	119.143	191.437	0.000
34.390	118.128	190.743	0.000
43.003	114.574	198.961	0.000
42.067	114.218	199.543	0.000
43.288	115.134	197.142	0.000
-10.297	150.647	284.974	-1.000
60.035	129.643	211.724	0.000
60.211	129.688	208.530	0.000
59.787	130.590	209.662	0.000
66.728	139.898	209.932	0.000
64.771	140.540	209.945	0.000
68.967	145.350	196.880	-1.000
56.971	146.740	211.841	0.000
56.895	149.440	206.687	0.000
57.905	147.290	209.453	0.000
61.027	114.928	208.221	0.000
59.372	115.865	206.601	0.000
59.561	113.673	208.743	0.000
62.253	124.800	206.639	0.000
62.748	122.059	209.016	0.000
62.464	120.733	211.046	0.000
37.890	141.509	201.584	0.000
39.518	137.724	206.693	0.000
38.995	139.345	203.584	0.000
61.541	138.691	204.273	0.000
59.207	135.672	208.859	0.000
60.258	136.402	208.782	0.000
