49.100	124.822	201.897	1.000
47.837	125.010	202.667	1.000
48.809	127.488	203.129	1.000
40.523	121.691	208.057	23.000
43.184	126.879	199.691	16.000
44.191	128.215	198.042	16.000
36.413	133.238	201.902	2.000
37.055	133.289	200.917	2.000
37.190	135.590	199.399	2.000
43.674	138.322	204.441	11.000
42.445	137.364	202.053	11.000
43.575	135.887	206.260	11.000
51.453	132.951	200.027	10.000
50.712	132.625	201.464	10.000
50.461	130.239	204.195	10.000
59.713	132.196	212.331	5.000
58.493	134.204	210.847	5.000
57.579	134.414	208.311	5.000
57.277	145.186	207.897	9.000
57.948	145.177	205.163	9.000
56.904	145.102	208.848	9.000
50.560	138.966	207.196	13.000
50.029	138.710	209.319	13.000
50.126	140.901	206.815	13.000
46.670	147.395	201.657	0.000
45.756	144.076	205.374	0.000
45.463	148.366	202.663	0.000
37.318	147.150	196.685	18.000
36.923	144.237	202.406	17.000
37.862	144.147	202.369	18.000
36.491	126.209	197.184	6.000
36.151	124.754	200.158	6.000
36.393	122.669	204.366	6.000
54.656	121.400	206.960	3.000
54.775	123.554	204.584	3.000
52.419	120.043	210.366	3.000
60.152	121.848	212.345	7.000
61.149	121.781	212.391	7.000
60.655	120.914	213.671	7.000
29.545	140.839	190.642	15.000
28.886	139.554	196.419	21.000
28.641	142.960	190.449	15.000
25.616	126.755	191.708	8.000
24.678	125.831	192.442	8.000
24.898	126.301	191.539	8.000
66.299	132.620	209.884	4.000
66.081	132.448	207.861	4.000
65.145	131.675	209.571	4.000
61.177	138.452	214.715	14.000
62.527	140.268	210.651	14.000
59.369	134.670	221.111	19.000
41.187	146.389	201.913	0.000
40.242	141.249	212.117	22.000
41.654	145.746	203.217	0.000
30.762	145.934	203.065	17.000
31.944	148.049	196.624	20.000
32.000	144.917	205.304	17.000
51.847	151.346	208.817	12.000
53.614	151.058	211.183	12.000
52.580	151.077	210.912	12.000
