67.162	79.448	154.727	0.000
66.740	78.902	155.832	0.000
66.038	78.557	156.410	0.000
64.570	87.422	159.391	1.000
65.574	85.674	159.472	1.000
64.640	83.541	162.198	1.000
55.967	86.467	153.233	5.000
55.908	86.620	153.498	5.000
57.153	86.194	153.385	5.000
52.035	75.211	148.257	2.000
51.750	75.566	147.569	2.000
52.490	76.390	147.202	2.000
61.845	77.765	147.203	3.000
62.072	73.040	151.362	3.000
62.418	74.536	150.316	3.000
43.826	86.529	145.549	4.000
44.124	88.541	144.347	4.000
43.693	89.566	142.390	4.000
60.820	88.402	155.221	5.000
61.754	90.470	150.212	5.000
59.008	87.708	155.299	5.000
47.073	100.293	150.268	6.000
46.945	94.431	154.944	6.000
48.431	96.962	151.852	6.000
60.891	97.515	156.076	7.000
58.459	94.970	158.732	7.000
61.010	95.251	156.681	7.000
71.913	90.625	161.176	8.000
73.388	85.850	164.789	8.000
72.168	88.649	162.674	8.000
68.319	96.112	164.257	9.000
68.768	97.619	161.613	9.000
68.638	96.815	163.667	9.000
53.406	83.297	146.893	10.000
52.152	81.806	148.001	10.000
52.052	82.439	146.693	10.000
52.249	88.243	154.609	11.000
52.611	91.312	150.899	11.000
50.887	87.042	156.091	11.000
53.207	99.615	156.848	12.000
50.846	98.088	158.685	12.000
50.720	100.416	154.032	12.000
70.534	73.946	152.658	13.000
69.270	72.082	154.976	13.000
70.664	74.319	152.921	13.000
78.189	78.253	155.538	14.000
77.571	74.679	156.262	14.000
76.243	76.405	156.858	14.000
76.336	89.821	170.684	15.000
76.961	96.872	162.603	16.000
77.774	94.709	165.285	16.000
58.596	97.645	161.498	7.000
59.714	104.851	153.162	17.000
58.342	102.041	156.420	17.000
61.960	105.724	158.735	17.000
66.914	96.856	167.022	9.000
65.104	102.909	159.133	17.000
75.090	104.072	164.470	18.000
74.882	103.459	164.585	18.000
75.831	104.216	163.540	18.000
