67.162	79.448	154.727	0.000
66.740	78.902	155.832	0.000
66.038	78.557	156.410	0.000
64.570	87.422	159.391	0.000
65.574	85.674	159.472	0.000
64.640	83.541	162.198	0.000
55.967	86.467	153.233	0.000
55.908	86.620	153.498	0.000
57.153	86.194	153.385	0.000
52.035	75.211	148.257	0.000
51.750	75.566	147.569	0.000
52.490	76.390	147.202	0.000
61.845	77.765	147.203	0.000
62.072	73.040	151.362	0.000
62.418	74.536	150.316	0.000
43.826	86.529	145.549	0.000
44.124	88.541	144.347	0.000
43.693	89.566	142.390	0.000
60.820	88.402	155.221	0.000
61.754	90.470	150.212	0.000
59.008	87.708	155.299	0.000
47.073	100.293	150.268	0.000
46.945	94.431	154.944	0.000
48.431	96.962	151.852	0.000
60.891	97.515	156.076	0.000
58.459	94.970	158.732	0.000
61.010	95.251	156.681	0.000
71.913	90.625	161.176	0.000
73.388	85.850	164.789	0.000
72.168	88.649	162.674	0.000
68.319	96.112	164.257	0.000
68.768	97.619	161.613	0.000
68.638	96.815	163.667	0.000
53.406	83.297	146.893	0.000
52.152	81.806	148.001	0.000
52.052	82.439	146.693	0.000
52.249	88.243	154.609	0.000
52.611	91.312	150.899	0.000
50.887	87.042	156.091	0.000
53.207	99.615	156.848	0.000
50.846	98.088	158.685	0.000
50.720	100.416	154.032	0.000
70.534	73.946	152.658	0.000
69.270	72.082	154.976	0.000
70.664	74.319	152.921	0.000
78.189	78.253	155.538	0.000
77.571	74.679	156.262	0.000
76.243	76.405	156.858	0.000
76.336	89.821	170.684	0.000
76.961	96.872	162.603	0.000
77.774	94.709	165.285	0.000
58.596	97.645	161.498	0.000
59.714	104.851	153.162	0.000
58.342	102.041	156.420	0.000
61.960	105.724	158.735	0.000
66.914	96.856	167.022	0.000
65.104	102.909	159.133	0.000
75.090	104.072	164.470	0.000
74.882	103.459	164.585	0.000
75.831	104.216	163.540	0.000
