83.524	145.739	195.921	0.000
84.455	147.418	195.794	0.000
82.199	146.187	198.164	0.000
96.737	156.893	198.216	1.000
95.888	152.452	202.114	1.000
96.656	153.318	200.217	1.000
101.846	143.590	206.784	2.000
102.645	142.802	204.790	2.000
101.779	145.029	202.606	2.000
95.026	126.588	205.803	-1.000
96.271	130.725	199.241	3.000
94.933	130.453	201.195	3.000
87.473	124.753	194.890	4.000
86.301	125.558	195.571	4.000
87.333	126.936	192.236	4.000
73.235	127.121	184.317	5.000
74.954	128.167	182.811	5.000
75.218	129.282	182.360	5.000
57.006	146.793	175.629	6.000
60.671	147.213	175.091	6.000
62.093	147.392	173.296	6.000
70.191	160.799	176.702	-1.000
67.826	158.668	182.540	7.000
67.731	157.279	183.277	7.000
78.429	148.736	193.030	8.000
77.791	149.000	190.312	8.000
75.878	148.165	193.737	8.000
77.592	162.143	187.495	9.000
77.095	159.463	189.715	9.000
78.012	161.180	188.347	9.000
71.666	138.332	183.743	10.000
71.245	138.226	182.746	10.000
71.590	140.070	180.882	10.000
61.855	133.249	177.443	11.000
63.699	131.619	177.528	11.000
64.113	129.341	179.074	11.000
86.405	169.968	195.347	12.000
87.246	171.033	195.893	12.000
86.792	169.017	199.550	12.000
84.332	158.649	195.551	13.000
85.360	158.360	197.639	13.000
82.989	155.298	204.946	-1.000
72.376	181.650	181.494	14.000
71.369	181.298	177.313	14.000
72.538	182.845	177.626	14.000
76.382	173.645	185.887	15.000
76.619	173.101	188.195	15.000
78.408	176.219	182.654	15.000
103.535	171.220	204.558	16.000
103.728	171.397	209.504	16.000
103.950	173.219	203.041	16.000
94.207	174.859	199.903	17.000
96.552	170.373	200.431	17.000
96.932	174.412	201.054	17.000
87.802	140.343	194.499	18.000
88.491	136.550	197.780	18.000
88.225	136.174	197.951	18.000
109.630	118.274	208.354	-1.000
107.391	122.332	204.949	19.000
106.460	123.921	204.382	19.000
